,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
778,51633,20,hybrid,1000,216,Oman,gamma,1016083.3516164729,1260.0,1014837.901644842,27,30.02377,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
779,51633,20,hybrid,1000,216,Gambia,alpha,979971.3982983225,852.281557640562,979161.9431843599,207,22.199451,0.016,1.67,0.02672,1.0,7.228999999999999
780,51633,20,hybrid,1000,216,Bangladesh,delta,990913.6069736712,2860.0,988176.1109442099,56,30.183638,0.016,2.2,0.0352,1.0,3.4690000000000003
781,51633,20,hybrid,1000,216,Gambia,alpha,981610.1734222579,1140.0,980321.6761626818,939,22.096416,0.016,1.67,0.02672,1.0,7.228999999999999
782,51633,20,hybrid,1000,216,Gambia,alpha,977867.2451659382,1080.0,977075.2129744976,978,22.215618,0.016,1.67,0.02672,1.0,7.228999999999999
783,51633,20,hybrid,1000,216,Bangladesh,gamma,987037.9000818862,2680.0,984342.8531890969,155,30.145124,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
784,51633,20,hybrid,1000,216,Gambia,alpha,980955.5553935021,840.0,980035.7030068215,280,22.129951,0.016,1.67,0.02672,1.0,7.228999999999999
785,51633,20,hybrid,1000,216,Oman,delta,1018778.3282291964,1280.0,1017647.545569746,938,29.979548,0.016,2.2,0.0352,1.0,7.0169999999999995
786,51633,20,hybrid,1000,216,Bangladesh,delta,991908.3328554945,2940.0,989029.5282918103,731,30.317629,0.016,2.2,0.0352,1.0,3.4690000000000003
787,51633,20,hybrid,1000,216,Mozambique,beta,779316.4255439143,855.4070215745863,778418.4477833426,144,22.228619,0.016,1.0,0.016,1.0,3.3659999999999997
788,51633,20,hybrid,1000,216,Mozambique,beta,787111.3438550706,865.159780352,786097.653317217,601,22.283201,0.016,1.0,0.016,1.0,3.3659999999999997
789,51633,20,hybrid,1000,216,Oman,gamma,1014671.1444452058,1680.0,1012885.1517352688,944,30.01673,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
790,51633,20,hybrid,1000,216,Gambia,beta,896310.7029345187,1060.0,895336.3995460292,6,22.122866,0.016,1.0,0.016,1.0,7.228999999999999
791,51633,20,hybrid,1000,216,Bangladesh,delta,993124.3046748419,2420.0,990696.4627328888,599,30.167772,0.016,2.2,0.0352,1.0,3.4690000000000003
792,51633,20,hybrid,1000,216,Bangladesh,delta,992702.4578021767,2400.0,990259.1760363956,137,30.173813,0.016,2.2,0.0352,1.0,3.4690000000000003
793,51633,20,hybrid,1000,216,Gambia,delta,1003516.1255233523,1060.0,1002667.1206824996,380,22.074642,0.016,2.2,0.0352,1.0,7.228999999999999
794,51633,20,hybrid,1000,216,Mozambique,beta,791961.3876897248,820.0,791489.8393377489,591,22.350998,0.016,1.0,0.016,1.0,3.3659999999999997
795,51633,20,hybrid,1000,216,Oman,gamma,1015728.7963210295,1220.0,1014453.0561433113,375,30.025703,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
796,51633,20,hybrid,1000,216,Mozambique,beta,786364.5735207305,1184.29981696,784990.4934610649,169,22.408823,0.016,1.0,0.016,1.0,3.3659999999999997
797,51633,20,hybrid,1000,216,Bangladesh,delta,992451.082983122,2940.0,989581.3760340208,696,30.143478,0.016,2.2,0.0352,1.0,3.4690000000000003
798,51633,20,hybrid,1000,216,Gambia,alpha,980716.0324479502,1080.0000000000002,979819.5956348302,144,22.149773,0.016,1.67,0.02672,1.0,7.228999999999999
799,51633,20,hybrid,1000,216,Oman,gamma,1014979.721366286,1380.0,1013556.6282987643,738,29.943945,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
800,51633,20,hybrid,1000,216,Bangladesh,delta,991713.2158493352,2460.0,989340.5777057188,820,30.013826,0.016,2.2,0.0352,1.0,3.4690000000000003
801,51633,20,hybrid,1000,216,Mozambique,beta,790486.1660707267,866.1917364224,789462.0680678131,553,22.371181,0.016,1.0,0.016,1.0,3.3659999999999997
802,51633,20,hybrid,1000,216,Gambia,alpha,981785.9816367443,1140.0,980445.6675185559,849,22.392342,0.016,1.67,0.02672,1.0,7.228999999999999
803,51633,20,hybrid,1000,216,Mozambique,alpha,918666.833641669,1040.0,917437.8603266904,960,22.330431,0.016,1.67,0.02672,1.0,3.3659999999999997
804,51633,20,hybrid,1000,216,Mozambique,delta,959397.7903233704,1360.0,958062.3689687541,46,22.273214,0.016,2.2,0.0352,1.0,3.3659999999999997
805,51633,20,hybrid,1000,216,Oman,gamma,1016431.5162110401,1520.0000000000002,1014854.230599834,32,29.972284,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
806,51633,20,hybrid,1000,216,Mozambique,beta,782394.6765537781,1060.0,781119.0128037793,419,22.226217,0.016,1.0,0.016,1.0,3.3659999999999997
807,51633,20,hybrid,1000,216,Bangladesh,alpha,967112.4474295942,2960.0,964517.0546615315,96,30.106817,0.016,1.67,0.02672,1.0,3.4690000000000003
808,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.3659999999999997
809,51633,20,hybrid,1000,216,Bangladesh,delta,993684.4889994261,3100.0,990600.5905108817,364,30.108181,0.016,2.2,0.0352,1.0,3.4690000000000003
810,51633,20,hybrid,1000,216,Oman,delta,1016998.2758287862,1700.0,1015258.8447473203,638,29.947575,0.016,2.2,0.0352,1.0,7.0169999999999995
811,51633,20,hybrid,1000,216,Mozambique,beta,782827.8880686059,1180.0,781565.7021373473,357,22.331152,0.016,1.0,0.016,1.0,3.3659999999999997
812,51633,20,hybrid,1000,216,Gambia,alpha,982345.0401840318,1080.0,981541.4203291356,751,22.322433,0.016,1.67,0.02672,1.0,7.228999999999999
813,51633,20,hybrid,1000,216,Bangladesh,delta,991825.4496917007,2700.0,989255.5630121931,419,30.089056,0.016,2.2,0.0352,1.0,3.4690000000000003
814,51633,20,hybrid,1000,216,Oman,gamma,1014804.5409116142,1880.0,1013003.4903699382,899,29.994854,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
815,51633,20,hybrid,1000,216,Oman,gamma,1015387.0245173369,1400.0,1014021.0583728487,635,30.089396,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
816,51633,20,hybrid,1000,216,Mozambique,alpha,921671.9067385488,1200.0,920735.3393407145,968,22.33013,0.016,1.67,0.02672,1.0,3.3659999999999997
817,51633,20,hybrid,1000,216,Bangladesh,delta,992891.8457507403,2340.0,990700.9964456283,276,30.13962,0.016,2.2,0.0352,1.0,3.4690000000000003
818,51633,20,hybrid,1000,216,Gambia,delta,1002772.675342262,1020.0,1001640.0549574657,594,22.028824,0.016,2.2,0.0352,1.0,7.228999999999999
819,51633,20,hybrid,1000,216,Gambia,alpha,979443.0367885558,960.0,978378.8341774438,442,22.083447,0.016,1.67,0.02672,1.0,7.228999999999999
820,51633,20,hybrid,1000,216,Oman,alpha,1005435.8396007926,1640.0,1003721.0054314686,324,29.970165,0.016,1.67,0.02672,1.0,7.0169999999999995
821,51633,20,hybrid,1000,216,Gambia,alpha,980193.0762316462,1040.0,978942.3881768739,389,22.123901,0.016,1.67,0.02672,1.0,7.228999999999999
822,51633,20,hybrid,1000,216,Gambia,alpha,980623.4926374704,1020.0,979573.1537734726,916,22.10035,0.016,1.67,0.02672,1.0,7.228999999999999
823,51633,20,hybrid,1000,216,Bangladesh,gamma,986092.6904861784,2800.0,983391.0780762311,10,30.06269,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
824,51633,20,hybrid,1000,216,Mozambique,beta,783251.6462874318,1105.1597803519999,782671.8921607421,133,22.227442,0.016,1.0,0.016,1.0,3.3659999999999997
825,51633,20,hybrid,1000,216,Oman,gamma,1015292.02962634,1460.0,1013830.5318910364,726,30.03324,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
826,51633,20,hybrid,1000,216,Oman,gamma,1016028.4304631245,1740.0000000000002,1014326.6114245168,129,30.043678,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
827,51633,20,hybrid,1000,216,Mozambique,beta,783216.5698484881,751.3515167744,782785.0616124852,192,22.247795,0.016,1.0,0.016,1.0,3.3659999999999997
828,51633,20,hybrid,1000,216,Bangladesh,delta,992504.8538754166,2280.0,990339.5492493825,771,30.151846,0.016,2.2,0.0352,1.0,3.4690000000000003
829,51633,20,hybrid,1000,216,Gambia,alpha,980553.6352421339,880.0,979693.7425543568,891,22.196451,0.016,1.67,0.02672,1.0,7.228999999999999
830,51633,20,hybrid,1000,216,Gambia,alpha,982035.9949490846,1140.0,980785.0431217348,399,22.178305,0.016,1.67,0.02672,1.0,7.228999999999999
831,51633,20,hybrid,1000,216,Bangladesh,delta,993136.0080065216,2540.0,990559.5217056851,909,30.202269,0.016,2.2,0.0352,1.0,3.4690000000000003
832,51633,20,hybrid,1000,216,Gambia,delta,999497.4601529427,1100.0,998214.9426942323,400,22.166306,0.016,2.2,0.0352,1.0,7.228999999999999
833,51633,20,hybrid,1000,216,Mozambique,beta,787408.2342222194,1338.4884258895036,786442.8788326948,868,22.202559,0.016,1.0,0.016,1.0,3.3659999999999997
834,51633,20,hybrid,1000,216,Gambia,alpha,982444.5233096869,960.0,981366.0305185061,40,22.180735,0.016,1.67,0.02672,1.0,7.228999999999999
835,51633,20,hybrid,1000,216,Mozambique,beta,782860.2078326889,962.985984,781937.4464251094,975,22.300087,0.016,1.0,0.016,1.0,3.3659999999999997
836,51633,20,hybrid,1000,216,Bangladesh,gamma,990691.6802298592,2900.0,987524.6956817957,554,30.274899,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
837,51633,20,hybrid,1000,216,Oman,gamma,1014511.8828010753,1640.0,1013149.4567199121,482,29.96054,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
838,51633,20,hybrid,1000,216,Bangladesh,delta,991254.8776244827,2508.1443794219167,988852.1745293385,502,30.156189,0.016,2.2,0.0352,1.0,3.4690000000000003
839,51633,20,hybrid,1000,216,Oman,gamma,1014641.8921344171,1280.0,1013155.9429611855,487,29.840706,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
840,51633,20,hybrid,1000,216,Oman,gamma,1016059.560369431,1760.0,1014227.7859703514,344,30.008207,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
841,51633,20,hybrid,1000,216,Bangladesh,delta,992329.515436358,2580.0,989894.4838587648,977,30.11314,0.016,2.2,0.0352,1.0,3.4690000000000003
842,51633,20,hybrid,1000,216,Oman,gamma,1015433.2706965052,1320.0,1014309.4598158922,293,29.979935,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
843,51633,20,hybrid,1000,216,Bangladesh,delta,992152.7389106331,3120.0,988927.8681380011,828,30.107191,0.016,2.2,0.0352,1.0,3.4690000000000003
844,51633,20,hybrid,1000,216,Bangladesh,delta,995058.3699652406,2480.0,992657.7522392097,728,30.298595,0.016,2.2,0.0352,1.0,3.4690000000000003
845,51633,20,hybrid,1000,216,Gambia,alpha,980725.002820852,1040.0,979792.9583899702,48,22.178816,0.016,1.67,0.02672,1.0,7.228999999999999
846,51633,20,hybrid,1000,216,Mozambique,beta,794695.1670094642,984.29981696,793836.022966716,5,22.404842,0.016,1.0,0.016,1.0,3.3659999999999997
847,51633,20,hybrid,1000,216,Oman,gamma,1014085.1240598209,1320.0,1012726.2883622259,754,29.959682,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
848,51633,20,hybrid,1000,216,Bangladesh,delta,992967.9211485627,3220.0,989484.2006589879,704,30.003794,0.016,2.2,0.0352,1.0,3.4690000000000003
849,51633,20,hybrid,1000,216,Bangladesh,delta,992822.6335684324,2420.0,990353.7878614735,440,30.197582,0.016,2.2,0.0352,1.0,3.4690000000000003
850,51633,20,hybrid,1000,216,Bangladesh,delta,992742.784379639,2480.0,990228.6713234275,436,30.144512,0.016,2.2,0.0352,1.0,3.4690000000000003
851,51633,20,hybrid,1000,216,Bangladesh,beta,878105.1672953861,2662.48832,875206.8030535897,164,30.183092,0.016,1.0,0.016,1.0,3.4690000000000003
852,51633,20,hybrid,1000,216,Bangladesh,delta,991949.3976350261,2840.0,989319.4803456299,670,30.116478,0.016,2.2,0.0352,1.0,3.4690000000000003
853,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.3659999999999997
854,51633,20,hybrid,1000,216,Gambia,alpha,979558.8120465502,1060.0,978634.5821006696,41,22.211716,0.016,1.67,0.02672,1.0,7.228999999999999
855,51633,20,hybrid,1000,216,Mozambique,beta,782187.2143430146,1000.0,781338.0605469777,867,22.278261,0.016,1.0,0.016,1.0,3.3659999999999997
856,51633,20,hybrid,1000,216,Oman,beta,960436.8339081269,1404.6868322883493,959096.395126485,554,30.078781,0.016,1.0,0.016,1.0,7.0169999999999995
857,51633,20,hybrid,1000,216,Oman,gamma,1015380.5898291524,1180.0,1014174.283085976,620,29.88442,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
858,51633,20,hybrid,1000,216,Oman,gamma,1015078.1042924058,1380.0,1013722.1252932595,270,29.95676,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
859,51633,20,hybrid,1000,216,Mozambique,beta,788205.1533646869,1300.0,787341.5435882038,466,22.271513,0.016,1.0,0.016,1.0,3.3659999999999997
860,51633,20,hybrid,1000,216,Mozambique,beta,790301.7418549666,740.0,789264.9691524422,842,22.353594,0.016,1.0,0.016,1.0,3.3659999999999997
861,51633,20,hybrid,1000,216,Gambia,alpha,979593.7564903373,1060.0,978866.2955728122,146,22.109428,0.016,1.67,0.02672,1.0,7.228999999999999
862,51633,20,hybrid,1000,216,Mozambique,delta,957989.2267715662,1360.0,956698.8501495707,952,22.34353,0.016,2.2,0.0352,1.0,3.3659999999999997
863,51633,20,hybrid,1000,216,Mozambique,beta,787231.6012751877,860.0,786457.8545757778,765,22.2416,0.016,1.0,0.016,1.0,3.3659999999999997
864,51633,20,hybrid,1000,216,Gambia,alpha,981980.3897510755,940.0,980697.4046171944,771,22.207647,0.016,1.67,0.02672,1.0,7.228999999999999
865,51633,20,hybrid,1000,216,Oman,gamma,1015045.5119599325,1320.0,1013581.9954846338,109,29.959658,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
866,51633,20,hybrid,1000,216,Bangladesh,delta,994227.3004351269,2860.0,991506.729479546,918,30.29294,0.016,2.2,0.0352,1.0,3.4690000000000003
867,51633,20,hybrid,1000,216,Oman,gamma,1014973.1189351425,1380.0,1013663.6109374855,832,30.034477,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
868,51633,20,hybrid,1000,216,Mozambique,beta,778887.4495984841,887.4300837068799,777976.8179272178,209,22.25216,0.016,1.0,0.016,1.0,3.3659999999999997
869,51633,20,hybrid,1000,216,Bangladesh,delta,993254.893885083,2740.0,990588.3888536278,557,30.241997,0.016,2.2,0.0352,1.0,3.4690000000000003
870,51633,20,hybrid,1000,216,Mozambique,beta,781386.987027372,955.4070215745863,780092.13345606,498,22.296268,0.016,1.0,0.016,1.0,3.3659999999999997
871,51633,20,hybrid,1000,216,Gambia,alpha,980740.7455615882,1160.0,979363.6058814859,509,22.111479,0.016,1.67,0.02672,1.0,7.228999999999999
872,51633,20,hybrid,1000,216,Mozambique,alpha,915591.4989727617,1500.0,914142.1573744216,68,22.363745,0.016,1.67,0.02672,1.0,3.3659999999999997
873,51633,20,hybrid,1000,216,Mozambique,gamma,953359.2850769794,960.0,952533.0971479402,42,22.20864,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
874,51633,20,hybrid,1000,216,Gambia,alpha,980295.0312240471,1260.0,979090.2078077126,676,22.04443,0.016,1.67,0.02672,1.0,7.228999999999999
875,51633,20,hybrid,1000,216,Mozambique,beta,784008.2746578878,1000.0,782833.3476843999,149,22.277033,0.016,1.0,0.016,1.0,3.3659999999999997
876,51633,20,hybrid,1000,216,Bangladesh,delta,992794.1188541602,2680.0,990189.7393391632,608,30.267818,0.016,2.2,0.0352,1.0,3.4690000000000003
877,51633,20,hybrid,1000,216,Gambia,alpha,983319.9803447055,1240.0,982137.6874426301,297,22.152113,0.016,1.67,0.02672,1.0,7.228999999999999
878,51633,20,hybrid,1000,216,Bangladesh,delta,991716.6235235935,2320.0,989348.5892533028,529,30.11654,0.016,2.2,0.0352,1.0,3.4690000000000003
879,51633,20,hybrid,1000,216,Bangladesh,delta,990136.4924366192,2596.381944490755,987401.9723047016,925,30.180067,0.016,2.2,0.0352,1.0,3.4690000000000003
880,51633,20,hybrid,1000,216,Mozambique,beta,793795.0558577531,948.916100448256,792862.5234494449,685,22.422535,0.016,1.0,0.016,1.0,3.3659999999999997
881,51633,20,hybrid,1000,216,Oman,beta,958591.7286338909,1420.0,957056.3923270251,995,30.082644,0.016,1.0,0.016,1.0,7.0169999999999995
882,51633,20,hybrid,1000,216,Mozambique,delta,961021.3298215056,1220.0,959885.0732086282,465,22.296913,0.016,2.2,0.0352,1.0,3.3659999999999997
883,51633,20,hybrid,1000,216,Bangladesh,delta,991843.6994901823,2660.0,989034.7039865513,469,30.223497,0.016,2.2,0.0352,1.0,3.4690000000000003
884,51633,20,hybrid,1000,216,Gambia,alpha,983249.2837943734,800.0,982653.3815924264,513,22.204346,0.016,1.67,0.02672,1.0,7.228999999999999
885,51633,20,hybrid,1000,216,Oman,gamma,1015146.8251145025,1360.0,1013634.8933847994,205,30.046513,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
886,51633,20,hybrid,1000,216,Oman,gamma,1014752.2470254976,1500.0,1013409.3291156143,140,30.023872,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
887,51633,20,hybrid,1000,216,Oman,gamma,1015212.8400008609,1220.0,1014011.5405927596,907,30.006302,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
888,51633,20,hybrid,1000,216,Oman,gamma,1015033.0434242792,1580.0,1013290.6596416426,809,30.02779,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
889,51633,20,hybrid,1000,216,Mozambique,beta,783651.1522787563,1018.4884258895036,782971.3988870364,979,22.400095,0.016,1.0,0.016,1.0,3.3659999999999997
890,51633,20,hybrid,1000,216,Mozambique,beta,788588.7328263348,840.0,787494.9498719473,237,22.321262,0.016,1.0,0.016,1.0,3.3659999999999997
891,51633,20,hybrid,1000,216,Oman,gamma,1015638.675691327,1520.0000000000002,1014066.5140145005,878,29.949335,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
892,51633,20,hybrid,1000,216,Bangladesh,delta,994493.4362504256,2540.0,991854.194048733,735,30.229778,0.016,2.2,0.0352,1.0,3.4690000000000003
893,51633,20,hybrid,1000,216,Oman,gamma,1015954.7163203387,1020.0,1015002.9996014588,851,30.042051,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
894,51633,20,hybrid,1000,216,Bangladesh,delta,993042.986807717,2760.0,990358.1710822154,200,30.1833,0.016,2.2,0.0352,1.0,3.4690000000000003
895,51633,20,hybrid,1000,216,Oman,gamma,1014756.4253747729,1360.0,1013355.5893483371,387,29.992046,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
896,51633,20,hybrid,1000,216,Bangladesh,delta,992261.3098881049,2660.0,989848.6518178416,234,30.1573,0.016,2.2,0.0352,1.0,3.4690000000000003
897,51633,20,hybrid,1000,216,Gambia,beta,900511.6434510375,980.0,899616.2302506428,899,22.184156,0.016,1.0,0.016,1.0,7.228999999999999
898,51633,20,hybrid,1000,216,Gambia,alpha,979558.8120465502,1060.0,978634.5821006696,41,22.211716,0.016,1.67,0.02672,1.0,7.228999999999999
899,51633,20,hybrid,1000,216,Mozambique,beta,784129.8669803669,1085.1597803519999,783065.6854832456,802,22.369438,0.016,1.0,0.016,1.0,3.3659999999999997
900,51633,20,hybrid,1000,216,Bangladesh,delta,992760.6074716721,2300.0,990453.1848063745,262,29.987034,0.016,2.2,0.0352,1.0,3.4690000000000003
901,51633,20,hybrid,1000,216,Mozambique,delta,962088.4735637323,1400.0,960712.02794423,829,22.250738,0.016,2.2,0.0352,1.0,3.3659999999999997
902,51633,20,hybrid,1000,216,Gambia,alpha,983535.4988394395,940.0,982735.3386790282,129,22.238213,0.016,1.67,0.02672,1.0,7.228999999999999
903,51633,20,hybrid,1000,216,Mozambique,alpha,923002.705553485,1160.0,921845.4804125187,297,22.22542,0.016,1.67,0.02672,1.0,3.3659999999999997
904,51633,20,hybrid,1000,216,Gambia,alpha,982444.5233096869,960.0,981366.0305185061,40,22.180735,0.016,1.67,0.02672,1.0,7.228999999999999
905,51633,20,hybrid,1000,216,Mozambique,beta,790552.404811051,942.985984,789107.2164644133,420,22.309494,0.016,1.0,0.016,1.0,3.3659999999999997
906,51633,20,hybrid,1000,216,Oman,gamma,1016182.8386890317,1260.0,1015068.5605351165,14,29.976912,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
907,51633,20,hybrid,1000,216,Bangladesh,delta,992759.4518721196,3020.0,989808.7882700134,815,30.158367,0.016,2.2,0.0352,1.0,3.4690000000000003
908,51633,20,hybrid,1000,216,Oman,gamma,1016520.8705420721,1500.0,1015129.0281694771,857,29.95357,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
909,51633,20,hybrid,1000,216,Bangladesh,delta,992757.1290480872,2900.0,989666.043990159,166,30.26353,0.016,2.2,0.0352,1.0,3.4690000000000003
910,51633,20,hybrid,1000,216,Bangladesh,delta,991745.9156571117,2900.0,988808.5418718616,349,30.069397,0.016,2.2,0.0352,1.0,3.4690000000000003
911,51633,20,hybrid,1000,216,Oman,gamma,1014210.8793648767,1480.0,1012731.2010857982,343,29.919144,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
912,51633,20,hybrid,1000,216,Gambia,beta,900122.6576321935,880.0,899485.9297902584,312,22.101875,0.016,1.0,0.016,1.0,7.228999999999999
913,51633,20,hybrid,1000,216,Gambia,alpha,981098.9715952998,840.0,980276.5966670454,847,22.171606,0.016,1.67,0.02672,1.0,7.228999999999999
914,51633,20,hybrid,1000,216,Bangladesh,alpha,969721.8386301049,2820.0,966869.8331530192,519,30.180408,0.016,1.67,0.02672,1.0,3.4690000000000003
915,51633,20,hybrid,1000,216,Mozambique,beta,790655.8529500739,1040.0,789854.2203460057,693,22.296007,0.016,1.0,0.016,1.0,3.3659999999999997
916,51633,20,hybrid,1000,216,Gambia,alpha,979047.1670364132,1020.0,978075.7214031954,287,22.093908,0.016,1.67,0.02672,1.0,7.228999999999999
917,51633,20,hybrid,1000,216,Gambia,alpha,982228.6264551386,780.0,981438.0933089249,650,22.211535,0.016,1.67,0.02672,1.0,7.228999999999999
918,51633,20,hybrid,1000,216,Bangladesh,gamma,985438.3535924263,2900.0,982738.5176450033,262,29.987034,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
919,51633,20,hybrid,1000,216,Gambia,alpha,982138.5264059503,880.0,981322.8124835736,317,22.160793,0.016,1.67,0.02672,1.0,7.228999999999999
920,51633,20,hybrid,1000,216,Oman,delta,1016737.7980976097,1420.0,1015347.010007978,555,30.002394,0.016,2.2,0.0352,1.0,7.0169999999999995
921,51633,20,hybrid,1000,216,Oman,alpha,1005329.9689163654,1460.0,1003904.0617655832,238,30.11967,0.016,1.67,0.02672,1.0,7.0169999999999995
922,51633,20,hybrid,1000,216,Mozambique,beta,783861.1402757468,1186.1917364224,782766.8290438037,664,22.194002,0.016,1.0,0.016,1.0,3.3659999999999997
923,51633,20,hybrid,1000,216,Oman,gamma,1014389.7016215932,1200.0,1013239.7594085078,50,29.876024,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
924,51633,20,hybrid,1000,216,Oman,gamma,1014459.3118581072,1600.0,1013007.7574486261,465,30.019588,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
925,51633,20,hybrid,1000,216,Mozambique,beta,788054.0781330669,940.0,787256.9265626462,906,22.42088,0.016,1.0,0.016,1.0,3.3659999999999997
926,51633,20,hybrid,1000,216,Gambia,gamma,997710.7218221228,1100.0,996603.2960075905,1,22.165983,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
927,51633,20,hybrid,1000,216,Gambia,alpha,981756.063626958,840.0,981114.668062054,597,22.135487,0.016,1.67,0.02672,1.0,7.228999999999999
928,51633,20,hybrid,1000,216,Mozambique,beta,782312.5737134039,1240.0,781068.1504731418,238,22.44374,0.016,1.0,0.016,1.0,3.3659999999999997
929,51633,20,hybrid,1000,216,Gambia,beta,898727.9314809259,1116.3461841551361,897658.9267506837,240,22.09863,0.016,1.0,0.016,1.0,7.228999999999999
930,51633,20,hybrid,1000,216,Gambia,alpha,982098.1549052781,1060.0,981110.8714853041,204,22.070532,0.016,1.67,0.02672,1.0,7.228999999999999
931,51633,20,hybrid,1000,216,Mozambique,beta,783003.8569014019,923.5385051833958,782209.2077275293,79,22.319626,0.016,1.0,0.016,1.0,3.3659999999999997
932,51633,20,hybrid,1000,216,Mozambique,beta,774952.1448065962,1200.0,773745.6968915596,20,22.263304,0.016,1.0,0.016,1.0,3.3659999999999997
933,51633,20,hybrid,1000,216,Gambia,delta,1003579.9702377784,1120.0,1002764.2822574063,326,22.19509,0.016,2.2,0.0352,1.0,7.228999999999999
934,51633,20,hybrid,1000,216,Gambia,delta,1004309.7980281869,1040.0,1003176.7548465193,786,22.16393,0.016,2.2,0.0352,1.0,7.228999999999999
935,51633,20,hybrid,1000,216,Gambia,alpha,979466.526446579,960.0,978629.8719906429,610,22.035631,0.016,1.67,0.02672,1.0,7.228999999999999
936,51633,20,hybrid,1000,216,Oman,gamma,1014658.0159639302,1200.0,1013480.8936458112,351,29.941093,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
937,51633,20,hybrid,1000,216,Gambia,alpha,980196.8920106564,1180.0,979145.5626531867,659,22.06537,0.016,1.67,0.02672,1.0,7.228999999999999
938,51633,20,hybrid,1000,216,Oman,gamma,1014081.1994198577,1440.0,1012679.4655247704,571,29.933807,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
939,51633,20,hybrid,1000,216,Oman,gamma,1013508.8298895822,1360.0,1012134.4339938345,590,29.99508,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
940,51633,20,hybrid,1000,216,Gambia,alpha,980642.0593913202,1000.0,979774.1396335511,268,22.305426,0.016,1.67,0.02672,1.0,7.228999999999999
941,51633,20,hybrid,1000,216,Mozambique,beta,787827.8445713446,1160.0,786649.0420076372,681,22.308668,0.016,1.0,0.016,1.0,3.3659999999999997
942,51633,20,hybrid,1000,216,Oman,gamma,1015838.2056120249,1460.0,1014313.3266686816,779,29.957102,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
943,51633,20,hybrid,1000,216,Bangladesh,delta,992709.0399426861,3280.0,989287.3721263072,102,29.999327,0.016,2.2,0.0352,1.0,3.4690000000000003
944,51633,20,hybrid,1000,216,Oman,gamma,1015228.431257877,1580.0,1013610.4636677823,695,29.87296,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
945,51633,20,hybrid,1000,216,Bangladesh,delta,994176.7315348081,2740.0,991598.002813151,795,30.169199,0.016,2.2,0.0352,1.0,3.4690000000000003
946,51633,20,hybrid,1000,216,Oman,alpha,1006091.0301969708,1700.0,1004551.1731186134,748,29.91009,0.016,1.67,0.02672,1.0,7.0169999999999995
947,51633,20,hybrid,1000,216,Bangladesh,alpha,971956.5697736777,2651.9054069276,969436.5835110229,843,30.306942,0.016,1.67,0.02672,1.0,3.4690000000000003
948,51633,20,hybrid,1000,216,Oman,delta,1017705.3769462405,1340.0,1016442.4064972254,885,30.08054,0.016,2.2,0.0352,1.0,7.0169999999999995
